index,identifier,label,region
9691,binary-9691.ts,Non-Moth,NorthEasternAmerica
9692,binary-9692.ts,Non-Moth,NorthEasternAmerica
9693,binary-9693.ts,Non-Moth,NorthEasternAmerica
9694,binary-9694.ts,Non-Moth,NorthEasternAmerica
9695,binary-9695.ts,Non-Moth,NorthEasternAmerica
9696,binary-9696.ts,Non-Moth,NorthEasternAmerica
9697,binary-9697.ts,Non-Moth,NorthEasternAmerica
9698,binary-9698.ts,Non-Moth,NorthEasternAmerica
9699,binary-9699.ts,Non-Moth,NorthEasternAmerica
9700,binary-9700.ts,Non-Moth,NorthEasternAmerica
9701,binary-9701.ts,Non-Moth,NorthEasternAmerica
9702,binary-9702.ts,Non-Moth,NorthEasternAmerica
9703,binary-9703.ts,Non-Moth,NorthEasternAmerica
9704,binary-9704.ts,Non-Moth,NorthEasternAmerica
9705,binary-9705.ts,Non-Moth,NorthEasternAmerica
9706,binary-9706.ts,Non-Moth,NorthEasternAmerica
9707,binary-9707.ts,Non-Moth,NorthEasternAmerica
9708,binary-9708.ts,Non-Moth,NorthEasternAmerica
9709,binary-9709.ts,Non-Moth,NorthEasternAmerica
9710,binary-9710.ts,Non-Moth,NorthEasternAmerica
9711,binary-9711.ts,Non-Moth,NorthEasternAmerica
9712,binary-9712.ts,Non-Moth,NorthEasternAmerica
9713,binary-9713.ts,Non-Moth,NorthEasternAmerica
9714,binary-9714.ts,Non-Moth,NorthEasternAmerica
9715,binary-9715.ts,Non-Moth,NorthEasternAmerica
9716,binary-9716.ts,Moth,NorthEasternAmerica
9717,binary-9717.ts,Non-Moth,NorthEasternAmerica
9718,binary-9718.ts,Non-Moth,NorthEasternAmerica
9719,binary-9719.ts,Non-Moth,NorthEasternAmerica
9720,binary-9720.ts,Non-Moth,NorthEasternAmerica
9721,binary-9721.ts,Non-Moth,NorthEasternAmerica
9722,binary-9722.ts,Non-Moth,NorthEasternAmerica
9723,binary-9723.ts,Non-Moth,NorthEasternAmerica
9724,binary-9724.ts,Non-Moth,NorthEasternAmerica
9725,binary-9725.ts,Non-Moth,NorthEasternAmerica
9726,binary-9726.ts,Non-Moth,NorthEasternAmerica
9727,binary-9727.ts,Non-Moth,NorthEasternAmerica
9728,binary-9728.ts,Non-Moth,NorthEasternAmerica
9729,binary-9729.ts,Non-Moth,NorthEasternAmerica
9730,binary-9730.ts,Non-Moth,NorthEasternAmerica
9731,binary-9731.ts,Non-Moth,NorthEasternAmerica
9732,binary-9732.ts,Non-Moth,NorthEasternAmerica
9733,binary-9733.ts,Non-Moth,NorthEasternAmerica
9734,binary-9734.ts,Non-Moth,NorthEasternAmerica
9735,binary-9735.ts,Non-Moth,NorthEasternAmerica
9736,binary-9736.ts,Non-Moth,NorthEasternAmerica
9737,binary-9737.ts,Non-Moth,NorthEasternAmerica
9738,binary-9738.ts,Non-Moth,NorthEasternAmerica
9739,binary-9739.ts,Non-Moth,NorthEasternAmerica
9740,binary-9740.ts,Non-Moth,NorthEasternAmerica
9741,binary-9741.ts,Non-Moth,NorthEasternAmerica
9742,binary-9742.ts,Non-Moth,NorthEasternAmerica
9743,binary-9743.ts,Non-Moth,NorthEasternAmerica
9744,binary-9744.ts,Non-Moth,NorthEasternAmerica
9745,binary-9745.ts,Non-Moth,NorthEasternAmerica
9746,binary-9746.ts,Non-Moth,NorthEasternAmerica
9747,binary-9747.ts,Non-Moth,NorthEasternAmerica
9748,binary-9748.ts,Non-Moth,NorthEasternAmerica
9749,binary-9749.ts,Non-Moth,NorthEasternAmerica
9750,binary-9750.ts,Non-Moth,NorthEasternAmerica
9751,binary-9751.ts,Non-Moth,NorthEasternAmerica
9752,binary-9752.ts,Non-Moth,NorthEasternAmerica
9753,binary-9753.ts,Non-Moth,NorthEasternAmerica
9754,binary-9754.ts,Non-Moth,NorthEasternAmerica
9755,binary-9755.ts,Non-Moth,NorthEasternAmerica
9756,binary-9756.ts,Non-Moth,NorthEasternAmerica
9757,binary-9757.ts,Non-Moth,NorthEasternAmerica
9758,binary-9758.ts,Non-Moth,NorthEasternAmerica
9759,binary-9759.ts,Non-Moth,NorthEasternAmerica
9760,binary-9760.ts,Non-Moth,NorthEasternAmerica
9761,binary-9761.ts,Non-Moth,NorthEasternAmerica
9762,binary-9762.ts,Non-Moth,NorthEasternAmerica
9763,binary-9763.ts,Non-Moth,NorthEasternAmerica
9764,binary-9764.ts,Non-Moth,NorthEasternAmerica
9765,binary-9765.ts,Non-Moth,NorthEasternAmerica
9766,binary-9766.ts,Moth,NorthEasternAmerica
9767,binary-9767.ts,Moth,NorthEasternAmerica
9768,binary-9768.ts,Non-Moth,NorthEasternAmerica
9769,binary-9769.ts,Non-Moth,NorthEasternAmerica
9770,binary-9770.ts,Non-Moth,NorthEasternAmerica
9771,binary-9771.ts,Non-Moth,NorthEasternAmerica
9772,binary-9772.ts,Non-Moth,NorthEasternAmerica
9773,binary-9773.ts,Non-Moth,NorthEasternAmerica
9774,binary-9774.ts,Non-Moth,NorthEasternAmerica
9775,binary-9775.ts,Non-Moth,NorthEasternAmerica
9776,binary-9776.ts,Non-Moth,NorthEasternAmerica
9777,binary-9777.ts,Non-Moth,NorthEasternAmerica
9778,binary-9778.ts,Non-Moth,NorthEasternAmerica
9779,binary-9779.ts,Non-Moth,NorthEasternAmerica
9780,binary-9780.ts,Non-Moth,NorthEasternAmerica
9781,binary-9781.ts,Non-Moth,NorthEasternAmerica
9782,binary-9782.ts,Non-Moth,NorthEasternAmerica
9783,binary-9783.ts,Non-Moth,NorthEasternAmerica
9784,binary-9784.ts,Non-Moth,NorthEasternAmerica
9785,binary-9785.ts,Non-Moth,NorthEasternAmerica
9786,binary-9786.ts,Non-Moth,NorthEasternAmerica
9787,binary-9787.ts,Non-Moth,NorthEasternAmerica
9788,binary-9788.ts,Non-Moth,NorthEasternAmerica
9789,binary-9789.ts,Non-Moth,NorthEasternAmerica
9790,binary-9790.ts,Non-Moth,NorthEasternAmerica
9791,binary-9791.ts,Non-Moth,NorthEasternAmerica
9792,binary-9792.ts,Non-Moth,NorthEasternAmerica
9793,binary-9793.ts,Non-Moth,NorthEasternAmerica
9794,binary-9794.ts,Non-Moth,NorthEasternAmerica
9795,binary-9795.ts,Non-Moth,NorthEasternAmerica
9796,binary-9796.ts,Non-Moth,NorthEasternAmerica
9797,binary-9797.ts,Non-Moth,NorthEasternAmerica
9798,binary-9798.ts,Non-Moth,NorthEasternAmerica
9799,binary-9799.ts,Non-Moth,NorthEasternAmerica
9800,binary-9800.ts,Non-Moth,NorthEasternAmerica
9801,binary-9801.ts,Non-Moth,NorthEasternAmerica
9802,binary-9802.ts,Non-Moth,NorthEasternAmerica
9803,binary-9803.ts,Non-Moth,NorthEasternAmerica
9804,binary-9804.ts,Non-Moth,NorthEasternAmerica
9805,binary-9805.ts,Non-Moth,NorthEasternAmerica
9806,binary-9806.ts,Non-Moth,NorthEasternAmerica
9807,binary-9807.ts,Non-Moth,NorthEasternAmerica
9808,binary-9808.ts,Non-Moth,NorthEasternAmerica
9809,binary-9809.ts,Non-Moth,NorthEasternAmerica
9810,binary-9810.ts,Non-Moth,NorthEasternAmerica
9811,binary-9811.ts,Non-Moth,NorthEasternAmerica
9812,binary-9812.ts,Non-Moth,NorthEasternAmerica
9813,binary-9813.ts,Non-Moth,NorthEasternAmerica
9814,binary-9814.ts,Non-Moth,NorthEasternAmerica
9815,binary-9815.ts,Non-Moth,NorthEasternAmerica
9816,binary-9816.ts,Non-Moth,NorthEasternAmerica
9817,binary-9817.ts,Non-Moth,NorthEasternAmerica
9818,binary-9818.ts,Non-Moth,NorthEasternAmerica
9819,binary-9819.ts,Non-Moth,NorthEasternAmerica
9820,binary-9820.ts,Non-Moth,NorthEasternAmerica
9821,binary-9821.ts,Non-Moth,NorthEasternAmerica
9822,binary-9822.ts,Non-Moth,NorthEasternAmerica
9823,binary-9823.ts,Non-Moth,NorthEasternAmerica
9824,binary-9824.ts,Non-Moth,NorthEasternAmerica
9825,binary-9825.ts,Non-Moth,NorthEasternAmerica
9826,binary-9826.ts,Non-Moth,NorthEasternAmerica
9827,binary-9827.ts,Non-Moth,NorthEasternAmerica
9828,binary-9828.ts,Non-Moth,NorthEasternAmerica
9829,binary-9829.ts,Non-Moth,NorthEasternAmerica
9830,binary-9830.ts,Non-Moth,NorthEasternAmerica
9831,binary-9831.ts,Non-Moth,NorthEasternAmerica
9832,binary-9832.ts,Non-Moth,NorthEasternAmerica
9833,binary-9833.ts,Non-Moth,NorthEasternAmerica
9834,binary-9834.ts,Non-Moth,NorthEasternAmerica
9835,binary-9835.ts,Non-Moth,NorthEasternAmerica
9836,binary-9836.ts,Non-Moth,NorthEasternAmerica
9837,binary-9837.ts,Non-Moth,NorthEasternAmerica
9838,binary-9838.ts,Non-Moth,NorthEasternAmerica
9839,binary-9839.ts,Non-Moth,NorthEasternAmerica
9840,binary-9840.ts,Non-Moth,NorthEasternAmerica
9841,binary-9841.ts,Non-Moth,NorthEasternAmerica
9842,binary-9842.ts,Non-Moth,NorthEasternAmerica
9843,binary-9843.ts,Non-Moth,NorthEasternAmerica
9844,binary-9844.ts,Non-Moth,NorthEasternAmerica
9845,binary-9845.ts,Non-Moth,NorthEasternAmerica
9846,binary-9846.ts,Non-Moth,NorthEasternAmerica
9847,binary-9847.ts,Non-Moth,NorthEasternAmerica
9848,binary-9848.ts,Non-Moth,NorthEasternAmerica
9849,binary-9849.ts,Non-Moth,NorthEasternAmerica
9850,binary-9850.ts,Moth,NorthEasternAmerica
9851,binary-9851.ts,Moth,NorthEasternAmerica
9852,binary-9852.ts,Moth,NorthEasternAmerica
9853,binary-9853.ts,Non-Moth,NorthEasternAmerica
9854,binary-9854.ts,Non-Moth,NorthEasternAmerica
9855,binary-9855.ts,Non-Moth,NorthEasternAmerica
9856,binary-9856.ts,Non-Moth,NorthEasternAmerica
9857,binary-9857.ts,Non-Moth,NorthEasternAmerica
9858,binary-9858.ts,Non-Moth,NorthEasternAmerica
9859,binary-9859.ts,Non-Moth,NorthEasternAmerica
9860,binary-9860.ts,Non-Moth,NorthEasternAmerica
9861,binary-9861.ts,Non-Moth,NorthEasternAmerica
9862,binary-9862.ts,Non-Moth,NorthEasternAmerica
9863,binary-9863.ts,Non-Moth,NorthEasternAmerica
9864,binary-9864.ts,Non-Moth,NorthEasternAmerica
9865,binary-9865.ts,Non-Moth,NorthEasternAmerica
9866,binary-9866.ts,Non-Moth,NorthEasternAmerica
9867,binary-9867.ts,Non-Moth,NorthEasternAmerica
9868,binary-9868.ts,Moth,NorthEasternAmerica
9869,binary-9869.ts,Moth,NorthEasternAmerica
9870,binary-9870.ts,Moth,NorthEasternAmerica
9871,binary-9871.ts,Non-Moth,NorthEasternAmerica
9872,binary-9872.ts,Non-Moth,NorthEasternAmerica
9873,binary-9873.ts,Non-Moth,NorthEasternAmerica
9874,binary-9874.ts,Non-Moth,NorthEasternAmerica
9875,binary-9875.ts,Non-Moth,NorthEasternAmerica
9876,binary-9876.ts,Non-Moth,NorthEasternAmerica
9877,binary-9877.ts,Non-Moth,NorthEasternAmerica
9878,binary-9878.ts,Moth,NorthEasternAmerica
9879,binary-9879.ts,Moth,NorthEasternAmerica
9880,binary-9880.ts,Moth,NorthEasternAmerica
9881,binary-9881.ts,Non-Moth,NorthEasternAmerica
9882,binary-9882.ts,Non-Moth,NorthEasternAmerica
9883,binary-9883.ts,Non-Moth,NorthEasternAmerica
9884,binary-9884.ts,Non-Moth,NorthEasternAmerica
9885,binary-9885.ts,Non-Moth,NorthEasternAmerica
9886,binary-9886.ts,Non-Moth,NorthEasternAmerica
9887,binary-9887.ts,Non-Moth,NorthEasternAmerica
9888,binary-9888.ts,Non-Moth,NorthEasternAmerica
9889,binary-9889.ts,Non-Moth,NorthEasternAmerica
9890,binary-9890.ts,Non-Moth,NorthEasternAmerica
9891,binary-9891.ts,Non-Moth,NorthEasternAmerica
9892,binary-9892.ts,Non-Moth,NorthEasternAmerica
9893,binary-9893.ts,Moth,NorthEasternAmerica
9894,binary-9894.ts,Moth,NorthEasternAmerica
9895,binary-9895.ts,Moth,NorthEasternAmerica
9896,binary-9896.ts,Non-Moth,NorthEasternAmerica
9897,binary-9897.ts,Non-Moth,NorthEasternAmerica
9898,binary-9898.ts,Non-Moth,NorthEasternAmerica
9899,binary-9899.ts,Non-Moth,NorthEasternAmerica
9900,binary-9900.ts,Non-Moth,NorthEasternAmerica
9901,binary-9901.ts,Non-Moth,NorthEasternAmerica
9902,binary-9902.ts,Non-Moth,NorthEasternAmerica
9903,binary-9903.ts,Non-Moth,NorthEasternAmerica
9904,binary-9904.ts,Non-Moth,NorthEasternAmerica
9905,binary-9905.ts,Non-Moth,NorthEasternAmerica
9906,binary-9906.ts,Non-Moth,NorthEasternAmerica
9907,binary-9907.ts,Non-Moth,NorthEasternAmerica
9908,binary-9908.ts,Non-Moth,NorthEasternAmerica
9909,binary-9909.ts,Non-Moth,NorthEasternAmerica
9910,binary-9910.ts,Non-Moth,NorthEasternAmerica
9911,binary-9911.ts,Non-Moth,NorthEasternAmerica
9912,binary-9912.ts,Moth,NorthEasternAmerica
9913,binary-9913.ts,Moth,NorthEasternAmerica
9914,binary-9914.ts,Non-Moth,NorthEasternAmerica
9915,binary-9915.ts,Non-Moth,NorthEasternAmerica
9916,binary-9916.ts,Non-Moth,NorthEasternAmerica
9917,binary-9917.ts,Non-Moth,NorthEasternAmerica
9918,binary-9918.ts,Non-Moth,NorthEasternAmerica
9919,binary-9919.ts,Non-Moth,NorthEasternAmerica
9920,binary-9920.ts,Non-Moth,NorthEasternAmerica
9921,binary-9921.ts,Non-Moth,NorthEasternAmerica
9922,binary-9922.ts,Non-Moth,NorthEasternAmerica
9923,binary-9923.ts,Moth,NorthEasternAmerica
9924,binary-9924.ts,Moth,NorthEasternAmerica
9925,binary-9925.ts,Moth,NorthEasternAmerica
9926,binary-9926.ts,Moth,NorthEasternAmerica
9927,binary-9927.ts,Non-Moth,NorthEasternAmerica
9928,binary-9928.ts,Non-Moth,NorthEasternAmerica
9929,binary-9929.ts,Non-Moth,NorthEasternAmerica
9930,binary-9930.ts,Non-Moth,NorthEasternAmerica
9931,binary-9931.ts,Non-Moth,NorthEasternAmerica
9932,binary-9932.ts,Non-Moth,NorthEasternAmerica
9933,binary-9933.ts,Non-Moth,NorthEasternAmerica
9934,binary-9934.ts,Non-Moth,NorthEasternAmerica
9935,binary-9935.ts,Non-Moth,NorthEasternAmerica
9936,binary-9936.ts,Non-Moth,NorthEasternAmerica
9937,binary-9937.ts,Non-Moth,NorthEasternAmerica
9938,binary-9938.ts,Non-Moth,NorthEasternAmerica
9939,binary-9939.ts,Non-Moth,NorthEasternAmerica
9940,binary-9940.ts,Non-Moth,NorthEasternAmerica
9941,binary-9941.ts,Non-Moth,NorthEasternAmerica
9942,binary-9942.ts,Non-Moth,NorthEasternAmerica
9943,binary-9943.ts,Non-Moth,NorthEasternAmerica
9944,binary-9944.ts,Non-Moth,NorthEasternAmerica
9945,binary-9945.ts,Moth,NorthEasternAmerica
9946,binary-9946.ts,Moth,NorthEasternAmerica
9947,binary-9947.ts,Non-Moth,NorthEasternAmerica
9948,binary-9948.ts,Non-Moth,NorthEasternAmerica
9949,binary-9949.ts,Non-Moth,NorthEasternAmerica
9950,binary-9950.ts,Non-Moth,NorthEasternAmerica
9951,binary-9951.ts,Non-Moth,NorthEasternAmerica
9952,binary-9952.ts,Non-Moth,NorthEasternAmerica
9953,binary-9953.ts,Non-Moth,NorthEasternAmerica
9954,binary-9954.ts,Non-Moth,NorthEasternAmerica
9955,binary-9955.ts,Non-Moth,NorthEasternAmerica
9956,binary-9956.ts,Non-Moth,NorthEasternAmerica
9957,binary-9957.ts,Non-Moth,NorthEasternAmerica
9958,binary-9958.ts,Non-Moth,NorthEasternAmerica
9959,binary-9959.ts,Non-Moth,NorthEasternAmerica
9960,binary-9960.ts,Non-Moth,NorthEasternAmerica
9961,binary-9961.ts,Non-Moth,NorthEasternAmerica
9962,binary-9962.ts,Non-Moth,NorthEasternAmerica
9963,binary-9963.ts,Moth,NorthEasternAmerica
9964,binary-9964.ts,Moth,NorthEasternAmerica
9965,binary-9965.ts,Non-Moth,NorthEasternAmerica
9966,binary-9966.ts,Non-Moth,NorthEasternAmerica
9967,binary-9967.ts,Non-Moth,NorthEasternAmerica
9968,binary-9968.ts,Non-Moth,NorthEasternAmerica
9969,binary-9969.ts,Non-Moth,NorthEasternAmerica
9970,binary-9970.ts,Non-Moth,NorthEasternAmerica
9971,binary-9971.ts,Non-Moth,NorthEasternAmerica
9972,binary-9972.ts,Non-Moth,NorthEasternAmerica
9973,binary-9973.ts,Non-Moth,NorthEasternAmerica
9974,binary-9974.ts,Moth,NorthEasternAmerica
9975,binary-9975.ts,Moth,NorthEasternAmerica
9976,binary-9976.ts,Moth,NorthEasternAmerica
9977,binary-9977.ts,Moth,NorthEasternAmerica
9978,binary-9978.ts,Non-Moth,NorthEasternAmerica
9979,binary-9979.ts,Non-Moth,NorthEasternAmerica
9980,binary-9980.ts,Non-Moth,NorthEasternAmerica
9981,binary-9981.ts,Non-Moth,NorthEasternAmerica
9982,binary-9982.ts,Non-Moth,NorthEasternAmerica
9983,binary-9983.ts,Non-Moth,NorthEasternAmerica
9984,binary-9984.ts,Non-Moth,NorthEasternAmerica
9985,binary-9985.ts,Non-Moth,NorthEasternAmerica
9986,binary-9986.ts,Non-Moth,NorthEasternAmerica
9987,binary-9987.ts,Non-Moth,NorthEasternAmerica
9988,binary-9988.ts,Non-Moth,NorthEasternAmerica
9989,binary-9989.ts,Non-Moth,NorthEasternAmerica
9990,binary-9990.ts,Non-Moth,NorthEasternAmerica
9991,binary-9991.ts,Non-Moth,NorthEasternAmerica
9992,binary-9992.ts,Non-Moth,NorthEasternAmerica
9993,binary-9993.ts,Non-Moth,NorthEasternAmerica
9994,binary-9994.ts,Non-Moth,NorthEasternAmerica
9995,binary-9995.ts,Non-Moth,NorthEasternAmerica
9996,binary-9996.ts,Non-Moth,NorthEasternAmerica
9997,binary-9997.ts,Non-Moth,NorthEasternAmerica
9998,binary-9998.ts,Non-Moth,NorthEasternAmerica
9999,binary-9999.ts,Non-Moth,NorthEasternAmerica
10000,binary-10000.ts,Non-Moth,NorthEasternAmerica
10001,binary-10001.ts,Non-Moth,NorthEasternAmerica
10002,binary-10002.ts,Non-Moth,NorthEasternAmerica
10003,binary-10003.ts,Non-Moth,NorthEasternAmerica
10004,binary-10004.ts,Non-Moth,NorthEasternAmerica
10005,binary-10005.ts,Non-Moth,NorthEasternAmerica
10006,binary-10006.ts,Non-Moth,NorthEasternAmerica
10007,binary-10007.ts,Non-Moth,NorthEasternAmerica
10008,binary-10008.ts,Non-Moth,NorthEasternAmerica
10009,binary-10009.ts,Non-Moth,NorthEasternAmerica
10010,binary-10010.ts,Non-Moth,NorthEasternAmerica
10011,binary-10011.ts,Non-Moth,NorthEasternAmerica
10012,binary-10012.ts,Non-Moth,NorthEasternAmerica
10013,binary-10013.ts,Non-Moth,NorthEasternAmerica
10014,binary-10014.ts,Non-Moth,NorthEasternAmerica
10015,binary-10015.ts,Non-Moth,NorthEasternAmerica
10016,binary-10016.ts,Non-Moth,NorthEasternAmerica
10017,binary-10017.ts,Non-Moth,NorthEasternAmerica
10018,binary-10018.ts,Non-Moth,NorthEasternAmerica
10019,binary-10019.ts,Non-Moth,NorthEasternAmerica
10020,binary-10020.ts,Non-Moth,NorthEasternAmerica
10021,binary-10021.ts,Non-Moth,NorthEasternAmerica
10022,binary-10022.ts,Non-Moth,NorthEasternAmerica
10023,binary-10023.ts,Non-Moth,NorthEasternAmerica
10024,binary-10024.ts,Non-Moth,NorthEasternAmerica
10025,binary-10025.ts,Non-Moth,NorthEasternAmerica
10026,binary-10026.ts,Non-Moth,NorthEasternAmerica
10027,binary-10027.ts,Non-Moth,NorthEasternAmerica
10028,binary-10028.ts,Non-Moth,NorthEasternAmerica
10029,binary-10029.ts,Non-Moth,NorthEasternAmerica
10030,binary-10030.ts,Moth,NorthEasternAmerica
10031,binary-10031.ts,Non-Moth,NorthEasternAmerica
10032,binary-10032.ts,Non-Moth,NorthEasternAmerica
10033,binary-10033.ts,Non-Moth,NorthEasternAmerica
10034,binary-10034.ts,Non-Moth,NorthEasternAmerica
10035,binary-10035.ts,Non-Moth,NorthEasternAmerica
10036,binary-10036.ts,Moth,NorthEasternAmerica
10037,binary-10037.ts,Non-Moth,NorthEasternAmerica
10038,binary-10038.ts,Non-Moth,NorthEasternAmerica
10039,binary-10039.ts,Non-Moth,NorthEasternAmerica
10040,binary-10040.ts,Non-Moth,NorthEasternAmerica
10041,binary-10041.ts,Non-Moth,NorthEasternAmerica
10042,binary-10042.ts,Non-Moth,NorthEasternAmerica
10043,binary-10043.ts,Non-Moth,NorthEasternAmerica
10044,binary-10044.ts,Non-Moth,NorthEasternAmerica
10045,binary-10045.ts,Non-Moth,NorthEasternAmerica
10046,binary-10046.ts,Non-Moth,NorthEasternAmerica
10047,binary-10047.ts,Non-Moth,NorthEasternAmerica
10048,binary-10048.ts,Non-Moth,NorthEasternAmerica
10049,binary-10049.ts,Non-Moth,NorthEasternAmerica
10050,binary-10050.ts,Non-Moth,NorthEasternAmerica
10051,binary-10051.ts,Non-Moth,NorthEasternAmerica
10052,binary-10052.ts,Non-Moth,NorthEasternAmerica
10053,binary-10053.ts,Non-Moth,NorthEasternAmerica
10054,binary-10054.ts,Non-Moth,NorthEasternAmerica
10055,binary-10055.ts,Non-Moth,NorthEasternAmerica
10056,binary-10056.ts,Non-Moth,NorthEasternAmerica
10057,binary-10057.ts,Non-Moth,NorthEasternAmerica
10058,binary-10058.ts,Non-Moth,NorthEasternAmerica
10059,binary-10059.ts,Non-Moth,NorthEasternAmerica
10060,binary-10060.ts,Non-Moth,NorthEasternAmerica
10061,binary-10061.ts,Non-Moth,NorthEasternAmerica
10062,binary-10062.ts,Non-Moth,NorthEasternAmerica
10063,binary-10063.ts,Non-Moth,NorthEasternAmerica
10064,binary-10064.ts,Moth,NorthEasternAmerica
10065,binary-10065.ts,Non-Moth,NorthEasternAmerica
10066,binary-10066.ts,Non-Moth,NorthEasternAmerica
10067,binary-10067.ts,Non-Moth,NorthEasternAmerica
10068,binary-10068.ts,Non-Moth,NorthEasternAmerica
10069,binary-10069.ts,Non-Moth,NorthEasternAmerica
10070,binary-10070.ts,Non-Moth,NorthEasternAmerica
10071,binary-10071.ts,Non-Moth,NorthEasternAmerica
10072,binary-10072.ts,Non-Moth,NorthEasternAmerica
10073,binary-10073.ts,Non-Moth,NorthEasternAmerica
10074,binary-10074.ts,Non-Moth,NorthEasternAmerica
10075,binary-10075.ts,Non-Moth,NorthEasternAmerica
10076,binary-10076.ts,Non-Moth,NorthEasternAmerica
10077,binary-10077.ts,Moth,NorthEasternAmerica
10078,binary-10078.ts,Non-Moth,NorthEasternAmerica
10079,binary-10079.ts,Non-Moth,NorthEasternAmerica
10080,binary-10080.ts,Non-Moth,NorthEasternAmerica
10081,binary-10081.ts,Non-Moth,NorthEasternAmerica
10082,binary-10082.ts,Non-Moth,NorthEasternAmerica
10083,binary-10083.ts,Non-Moth,NorthEasternAmerica
10084,binary-10084.ts,Non-Moth,NorthEasternAmerica
10085,binary-10085.ts,Non-Moth,NorthEasternAmerica
10086,binary-10086.ts,Non-Moth,NorthEasternAmerica
10087,binary-10087.ts,Non-Moth,NorthEasternAmerica
10088,binary-10088.ts,Non-Moth,NorthEasternAmerica
10089,binary-10089.ts,Non-Moth,NorthEasternAmerica
10090,binary-10090.ts,Non-Moth,NorthEasternAmerica
10091,binary-10091.ts,Non-Moth,NorthEasternAmerica
10092,binary-10092.ts,Non-Moth,NorthEasternAmerica
10093,binary-10093.ts,Non-Moth,NorthEasternAmerica
10094,binary-10094.ts,Non-Moth,NorthEasternAmerica
10095,binary-10095.ts,Non-Moth,NorthEasternAmerica
10096,binary-10096.ts,Non-Moth,NorthEasternAmerica
10097,binary-10097.ts,Non-Moth,NorthEasternAmerica
10098,binary-10098.ts,Non-Moth,NorthEasternAmerica
10099,binary-10099.ts,Non-Moth,NorthEasternAmerica
10100,binary-10100.ts,Non-Moth,NorthEasternAmerica
10101,binary-10101.ts,Non-Moth,NorthEasternAmerica
10102,binary-10102.ts,Non-Moth,NorthEasternAmerica
10103,binary-10103.ts,Non-Moth,NorthEasternAmerica
10104,binary-10104.ts,Non-Moth,NorthEasternAmerica
10105,binary-10105.ts,Non-Moth,NorthEasternAmerica
10106,binary-10106.ts,Non-Moth,NorthEasternAmerica
10107,binary-10107.ts,Non-Moth,NorthEasternAmerica
10108,binary-10108.ts,Non-Moth,NorthEasternAmerica
10109,binary-10109.ts,Non-Moth,NorthEasternAmerica
10110,binary-10110.ts,Non-Moth,NorthEasternAmerica
10111,binary-10111.ts,Non-Moth,NorthEasternAmerica
10112,binary-10112.ts,Non-Moth,NorthEasternAmerica
10113,binary-10113.ts,Moth,NorthEasternAmerica
10114,binary-10114.ts,Non-Moth,NorthEasternAmerica
10115,binary-10115.ts,Non-Moth,NorthEasternAmerica
10116,binary-10116.ts,Non-Moth,NorthEasternAmerica
10117,binary-10117.ts,Non-Moth,NorthEasternAmerica
10118,binary-10118.ts,Non-Moth,NorthEasternAmerica
10119,binary-10119.ts,Non-Moth,NorthEasternAmerica
10120,binary-10120.ts,Non-Moth,NorthEasternAmerica
10121,binary-10121.ts,Non-Moth,NorthEasternAmerica
10122,binary-10122.ts,Non-Moth,NorthEasternAmerica
10123,binary-10123.ts,Non-Moth,NorthEasternAmerica
10124,binary-10124.ts,Non-Moth,NorthEasternAmerica
10125,binary-10125.ts,Non-Moth,NorthEasternAmerica
10126,binary-10126.ts,Non-Moth,NorthEasternAmerica
10127,binary-10127.ts,Non-Moth,NorthEasternAmerica
10128,binary-10128.ts,Non-Moth,NorthEasternAmerica
10129,binary-10129.ts,Non-Moth,NorthEasternAmerica
10130,binary-10130.ts,Non-Moth,NorthEasternAmerica
10131,binary-10131.ts,Non-Moth,NorthEasternAmerica
10132,binary-10132.ts,Non-Moth,NorthEasternAmerica
10133,binary-10133.ts,Non-Moth,NorthEasternAmerica
10134,binary-10134.ts,Non-Moth,NorthEasternAmerica
10135,binary-10135.ts,Non-Moth,NorthEasternAmerica
10136,binary-10136.ts,Non-Moth,NorthEasternAmerica
10137,binary-10137.ts,Moth,NorthEasternAmerica
10138,binary-10138.ts,Non-Moth,NorthEasternAmerica
10139,binary-10139.ts,Non-Moth,NorthEasternAmerica
10140,binary-10140.ts,Non-Moth,NorthEasternAmerica
